0
13
13
18
18
17
17
17
17
16
17
19
14
17
13
18
15
13
12
13
12
5
17
13
14
19
11
18
18
15
18
15
16
10
18
18
13
15
18
19
12
18
17
5
18
18
19
13
19
19
18
18
13
15
16
16
12
17
16
16
7
11
10
8
17
16
18
11
10
19
15
19
19
16
17
19
19
18
13
18
17
19
11
11
10
15
16
11
19
17
8
15
14
14
18
16
19
19
14
18
16
